"","Region","År","Utbildning","Kön","Region_kod","Utbildningskod","Förvärvsgrad","Matchad_förvärvsgrad","Skillnad_förvärsgrad","Antal_personer","Könsskillnad_mf","Andel_män","Andel nya förvärvsarbetande","Andel jobbytare","Andel totalt jobbinflöde","Förvärvsarbetande","Arbetslösa","Utanför_arbetsmarknaden","Totalt","Andel_arbetslösa","Andel_utanför_arbetsmarknaden"
"174","Blekinge","2011","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,7.3,12.3,3312,314,617,4285,7.32788798133022,14.3990665110852
"175","Blekinge","2011","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9,7.4,16.3,NA,NA,NA,NA,NA,NA
"176","Blekinge","2011","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,5.3,8.6,13.9,NA,NA,NA,NA,NA,NA
"177","Blekinge","2011","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.7,8.5,14.1,4068,362,558,5016,7.21690590111643,11.1244019138756
"178","Blekinge","2011","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,14.7,13.2,27.9,NA,NA,NA,NA,NA,NA
"179","Blekinge","2011","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,8.6,12.9,NA,NA,NA,NA,NA,NA
"180","Blekinge","2011","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.3,9.9,17.2,1261,96,124,1510,6.35761589403973,8.21192052980132
"181","Blekinge","2011","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.5,13.7,21.2,NA,NA,NA,NA,NA,NA
"182","Blekinge","2011","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,11.1,17.5,28.7,NA,NA,NA,NA,NA,NA
"183","Blekinge","2011","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,9,15.3,24.3,1267,143,163,1599,8.94308943089431,10.1938711694809
"184","Blekinge","2011","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Blekinge","2011","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA
"186","Blekinge","2011","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.7,16.9,23.5,660,46,78,789,5.83016476552598,9.88593155893536
"187","Blekinge","2011","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Blekinge","2011","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Blekinge","2011","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.7,9.7,17.4,602,39,42,688,5.66860465116279,6.1046511627907
"190","Blekinge","2011","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.4,4.2,7.6,NA,NA,NA,NA,NA,NA
"191","Blekinge","2011","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,9.2,13,NA,NA,NA,NA,NA,NA
"192","Blekinge","2011","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.5,4.6,8,4148,241,620,5059,4.76378730974501,12.2553864400079
"193","Blekinge","2012","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.1,7.5,14.6,NA,NA,NA,NA,NA,NA
"194","Blekinge","2012","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,10.4,12.4,22.8,NA,NA,NA,NA,NA,NA
"195","Blekinge","2012","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.6,8.3,15.9,1641,204,188,2105,9.69121140142518,8.93111638954869
"196","Blekinge","2012","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Blekinge","2012","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.2,12.9,16.1,NA,NA,NA,NA,NA,NA
"198","Blekinge","2012","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.3,12.8,16.2,2079,164,151,2408,6.81063122923588,6.27076411960133
"199","Blekinge","2012","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.8,11.1,15.9,NA,NA,NA,NA,NA,NA
"200","Blekinge","2012","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,3.4,10.1,13.5,NA,NA,NA,NA,NA,NA
"201","Blekinge","2012","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.5,10.1,13.6,2505,249,183,3026,8.22868473231989,6.04758757435558
"202","Blekinge","2012","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Blekinge","2012","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.6,10.5,14.1,NA,NA,NA,NA,NA,NA
"204","Blekinge","2012","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,10.6,14.6,1702,145,101,1957,7.40929994890138,5.16096065406234
"205","Blekinge","2012","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA
"206","Blekinge","2012","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
"207","Blekinge","2012","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.3,7,8.3,1697,49,NA,1895,2.58575197889182,NA
"208","Blekinge","2012","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.6,7.3,11.9,NA,NA,NA,NA,NA,NA
"209","Blekinge","2012","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,8.6,12.4,NA,NA,NA,NA,NA,NA
"210","Blekinge","2012","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,7.7,12,3183,343,577,4145,8.27503015681544,13.9203860072376
"211","Blekinge","2012","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.4,6.1,11.5,NA,NA,NA,NA,NA,NA
"212","Blekinge","2012","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,2.5,7.5,10,NA,NA,NA,NA,NA,NA
"213","Blekinge","2012","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.8,7.4,10.2,3987,428,524,4957,8.63425458946944,10.5709098244906
"214","Blekinge","2012","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.1,13.6,22.7,NA,NA,NA,NA,NA,NA
"215","Blekinge","2012","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,2.4,11.8,14.2,NA,NA,NA,NA,NA,NA
"216","Blekinge","2012","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,12.3,16.6,1244,99,132,1502,6.59121171770972,8.78828229027963
"217","Blekinge","2012","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.1,11.5,18.6,NA,NA,NA,NA,NA,NA
"218","Blekinge","2012","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,6.8,10.3,17.1,NA,NA,NA,NA,NA,NA
"219","Blekinge","2012","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7,11.1,18,1301,144,153,1612,8.93300248138958,9.49131513647643
"220","Blekinge","2012","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.8,20.6,32.4,NA,NA,NA,NA,NA,NA
"221","Blekinge","2012","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,4.9,13.3,18.2,NA,NA,NA,NA,NA,NA
"222","Blekinge","2012","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.3,13.7,19,667,58,66,796,7.28643216080402,8.29145728643216
"223","Blekinge","2012","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Blekinge","2012","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Blekinge","2012","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,8.5,13,616,40,39,699,5.72246065808298,5.5793991416309
"226","Blekinge","2012","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.6,7.2,NA,NA,NA,NA,NA,NA
"227","Blekinge","2012","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.7,11.2,NA,NA,NA,NA,NA,NA
"228","Blekinge","2012","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.8,7.5,4087,232,589,4956,4.68119451170299,11.8845843422115
"229","Blekinge","2013","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7,8.5,15.6,NA,NA,NA,NA,NA,NA
"230","Blekinge","2013","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,9.3,13.4,22.7,NA,NA,NA,NA,NA,NA
"231","Blekinge","2013","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.4,9.3,16.7,1712,174,170,2115,8.22695035460993,8.03782505910165
"232","Blekinge","2013","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12.1,12.1,24.2,NA,NA,NA,NA,NA,NA
"233","Blekinge","2013","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.1,12.2,17.3,NA,NA,NA,NA,NA,NA
"234","Blekinge","2013","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.2,12.2,17.4,2125,165,145,2462,6.70186839967506,5.88952071486596
"235","Blekinge","2013","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.3,15.6,21.9,NA,NA,NA,NA,NA,NA
"236","Blekinge","2013","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.9,10.3,16.3,NA,NA,NA,NA,NA,NA
"237","Blekinge","2013","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6,10.5,16.4,2571,218,197,3078,7.08252111760884,6.40025990903184
"238","Blekinge","2013","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA
"239","Blekinge","2013","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA
"240","Blekinge","2013","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,13.4,17.9,1692,152,111,1969,7.71965464702895,5.63737938039614
"241","Blekinge","2013","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA
"242","Blekinge","2013","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA
"243","Blekinge","2013","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.4,7.1,8.5,1602,46,148,1796,2.56124721603563,8.24053452115813
"244","Blekinge","2013","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.3,7.3,11.5,NA,NA,NA,NA,NA,NA
"245","Blekinge","2013","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5,8.7,13.7,NA,NA,NA,NA,NA,NA
"246","Blekinge","2013","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.7,12.2,3118,299,538,4006,7.46380429355966,13.4298552171742
"247","Blekinge","2013","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.2,4.2,9.4,NA,NA,NA,NA,NA,NA
"248","Blekinge","2013","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.9,8.5,12.4,NA,NA,NA,NA,NA,NA
"249","Blekinge","2013","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,8,12.1,3947,427,533,4930,8.66125760649087,10.8113590263692
"250","Blekinge","2013","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.6,14.7,28.3,NA,NA,NA,NA,NA,NA
"251","Blekinge","2013","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,5,10.7,15.7,NA,NA,NA,NA,NA,NA
"252","Blekinge","2013","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.5,11.8,19.4,1287,103,114,1527,6.74525212835625,7.46561886051081
"253","Blekinge","2013","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.4,12.5,17.9,NA,NA,NA,NA,NA,NA
"254","Blekinge","2013","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,7.2,12.4,19.6,NA,NA,NA,NA,NA,NA
"255","Blekinge","2013","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.1,12.5,18.6,1289,140,147,1608,8.70646766169154,9.14179104477612
"256","Blekinge","2013","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.4,17.1,28.6,NA,NA,NA,NA,NA,NA
"257","Blekinge","2013","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,14,18.3,NA,NA,NA,NA,NA,NA
"258","Blekinge","2013","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,14.2,18.8,677,71,59,814,8.72235872235872,7.24815724815725
"259","Blekinge","2013","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Blekinge","2013","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Blekinge","2013","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.3,11.1,15.4,621,44,32,700,6.28571428571429,4.57142857142857
"262","Blekinge","2013","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.2,4.6,7.7,NA,NA,NA,NA,NA,NA
"263","Blekinge","2013","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.4,7.9,14.3,NA,NA,NA,NA,NA,NA
"264","Blekinge","2013","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.4,4.8,8.3,4042,238,585,4906,4.85120260905014,11.9241744802283
"265","Blekinge","2014","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.1,7.8,13.9,NA,NA,NA,NA,NA,NA
"266","Blekinge","2014","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,6.5,17.6,24,NA,NA,NA,NA,NA,NA
"267","Blekinge","2014","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.2,9.4,15.6,1745,142,188,2121,6.69495520980669,8.86374351720886
"268","Blekinge","2014","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12.5,15,27.5,NA,NA,NA,NA,NA,NA
"269","Blekinge","2014","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.1,12.2,17.4,NA,NA,NA,NA,NA,NA
"270","Blekinge","2014","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.3,12.3,17.5,2198,140,148,2509,5.57991231566361,5.89876444798725
"271","Blekinge","2014","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,0,11.5,11.5,NA,NA,NA,NA,NA,NA
"272","Blekinge","2014","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.2,9.1,14.4,NA,NA,NA,NA,NA,NA
"273","Blekinge","2014","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.1,9.2,14.3,2609,190,207,3108,6.11325611325611,6.66023166023166
"274","Blekinge","2014","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,18.4,15.8,34.2,NA,NA,NA,NA,NA,NA
"275","Blekinge","2014","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,9.1,12.9,NA,NA,NA,NA,NA,NA
"276","Blekinge","2014","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.1,9.3,13.4,1722,139,113,1990,6.98492462311558,5.678391959799
"277","Blekinge","2014","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA
"278","Blekinge","2014","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA
"279","Blekinge","2014","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.1,6.5,7.5,1504,43,152,1704,2.52347417840376,8.92018779342723
"280","Blekinge","2014","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.6,7.5,12.1,NA,NA,NA,NA,NA,NA
"281","Blekinge","2014","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.8,7.8,13.5,NA,NA,NA,NA,NA,NA
"282","Blekinge","2014","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.9,7.6,12.5,3118,259,503,3933,6.58530383930842,12.789219425375
"283","Blekinge","2014","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.4,7.2,11.6,NA,NA,NA,NA,NA,NA
"284","Blekinge","2014","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,11.3,NA,NA,NA,NA,NA,NA
"285","Blekinge","2014","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,11.3,3895,391,529,4841,8.07684362734972,10.9274943193555
"286","Blekinge","2014","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.6,14.4,28,NA,NA,NA,NA,NA,NA
"287","Blekinge","2014","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,3.3,9.6,12.9,NA,NA,NA,NA,NA,NA
"288","Blekinge","2014","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.6,11.2,17.7,1314,94,125,1560,6.02564102564103,8.01282051282051
"289","Blekinge","2014","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.8,12.3,21.1,NA,NA,NA,NA,NA,NA
"290","Blekinge","2014","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,7,12.9,19.8,NA,NA,NA,NA,NA,NA
"291","Blekinge","2014","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.1,12.5,20.6,1333,118,157,1639,7.19951189749847,9.57901159243441
"292","Blekinge","2014","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.3,13.9,22.2,NA,NA,NA,NA,NA,NA
"293","Blekinge","2014","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.5,14.8,20.2,NA,NA,NA,NA,NA,NA
"294","Blekinge","2014","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.6,14.7,20.4,703,60,58,828,7.2463768115942,7.0048309178744
"295","Blekinge","2014","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Blekinge","2014","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Blekinge","2014","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,10,14,619,34,39,699,4.86409155937053,5.5793991416309
"298","Blekinge","2014","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.6,4.6,8.2,NA,NA,NA,NA,NA,NA
"299","Blekinge","2014","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.3,11.8,NA,NA,NA,NA,NA,NA
"300","Blekinge","2014","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.7,4.8,8.5,3947,191,579,4779,3.99665201925089,12.1155053358443
"301","Blekinge","2015","Barn- och fritid","kvinnor","10","73B",83.2,44.2,39,1379,-20.6,16.8776371308017,6.2,7.6,13.7,NA,NA,NA,NA,NA,NA
"302","Blekinge","2015","Barn- och fritid","män","10","73B",75.4,23.6,51.8,280,-20.6,16.8776371308017,11,14.9,25.9,NA,NA,NA,NA,NA,NA
"303","Blekinge","2015","Barn- och fritid","totalt","10","73B",81.9,40.7,41.2,1659,NA,16.8776371308017,7,8.8,15.9,1814,139,176,2169,6.40848317196865,8.11433840479484
"304","Blekinge","2015","Bygg","kvinnor","10","53B",75.6,39,36.6,41,28.2,97.6544622425629,13.5,9.6,23.1,NA,NA,NA,NA,NA,NA
"305","Blekinge","2015","Bygg","män","10","53B",83.8,67.2,16.6,1707,28.2,97.6544622425629,4.4,13,17.4,NA,NA,NA,NA,NA,NA
"306","Blekinge","2015","Bygg","totalt","10","53B",83.6,66.5,17.1,1748,NA,97.6544622425629,4.6,12.9,17.5,2272,130,163,2587,5.0251256281407,6.30073444143796
"307","Blekinge","2015","Data-, el- och energiteknik","kvinnor","10","53E",73.7,40.4,33.3,57,21.4,97.3696354407014,9,14.9,23.9,NA,NA,NA,NA,NA,NA
"308","Blekinge","2015","Data-, el- och energiteknik","män","10","53E",82.3,61.8,20.5,2110,21.4,97.3696354407014,3.9,10.7,14.6,NA,NA,NA,NA,NA,NA
"309","Blekinge","2015","Data-, el- och energiteknik","totalt","10","53E",82,61.2,20.8,2167,NA,97.3696354407014,4,10.8,14.9,2615,201,195,3092,6.5006468305304,6.30659767141009
"310","Blekinge","2015","Fordon","kvinnor","10","53F",85.3,44.1,41.2,34,NA,97.4300831443689,NA,NA,28.6,NA,NA,NA,NA,NA,NA
"311","Blekinge","2015","Fordon","män","10","53F",NA,NA,NA,1289,NA,97.4300831443689,NA,NA,15.5,NA,NA,NA,NA,NA,NA
"312","Blekinge","2015","Fordon","totalt","10","53F",NA,NA,NA,1323,NA,97.4300831443689,5.2,10.6,15.8,1775,141,102,2028,6.95266272189349,5.02958579881657
"313","Blekinge","2015","Gymnasieingenjör","kvinnor","10","53A+55Q",80.2,41.8,38.4,91,13.2,92.0593368237347,2.8,10.3,13.1,NA,NA,NA,NA,NA,NA
"314","Blekinge","2015","Gymnasieingenjör","män","10","53A+55Q",85.3,55,30.3,1055,13.2,92.0593368237347,2.1,7.4,9.6,NA,NA,NA,NA,NA,NA
"315","Blekinge","2015","Gymnasieingenjör","totalt","10","53A+55Q",84.9,53.9,31,1146,NA,92.0593368237347,2.2,7.7,9.8,1420,39,135,1598,2.44055068836045,8.44806007509387
"316","Blekinge","2015","Handel- och administration","kvinnor","10","33H",74.5,41,33.5,2099,-11.6,27.8446201443795,4.3,8.8,13.2,NA,NA,NA,NA,NA,NA
"317","Blekinge","2015","Handel- och administration","män","10","33H",73.5,29.4,44.1,810,-11.6,27.8446201443795,4.5,9.7,14.2,NA,NA,NA,NA,NA,NA
"318","Blekinge","2015","Handel- och administration","totalt","10","33H",74.2,37.8,36.4,2909,NA,27.8446201443795,4.4,9.1,13.5,3079,244,511,3882,6.28541988665636,13.1633178773828
"319","Blekinge","2015","Industri","kvinnor","10","53I",62.8,29.2,33.6,435,25.5,87.8627232142857,4.4,6.7,11.1,NA,NA,NA,NA,NA,NA
"320","Blekinge","2015","Industri","män","10","53I",76.8,54.7,22.1,3149,25.5,87.8627232142857,3.9,8.3,12.1,NA,NA,NA,NA,NA,NA
"321","Blekinge","2015","Industri","totalt","10","53I",75.1,51.6,23.5,3584,NA,87.8627232142857,3.9,8.1,12,3857,397,500,4774,8.31587767071638,10.4733975701718
"322","Blekinge","2015","Naturbruk","kvinnor","10","63Z",73,21.1,51.9,370,NA,59.3406593406593,9.6,17.2,26.8,NA,NA,NA,NA,NA,NA
"323","Blekinge","2015","Naturbruk","män","10","63Z",NA,NA,NA,540,NA,59.3406593406593,3.2,10,13.2,NA,NA,NA,NA,NA,NA
"324","Blekinge","2015","Naturbruk","totalt","10","63Z",NA,NA,NA,910,NA,59.3406593406593,5.3,12.4,17.7,1333,93,131,1577,5.89727330374128,8.30691185795815
"325","Blekinge","2015","Restaurang- och livsmedel","kvinnor","10","83R",75.4,44,31.4,716,-8.3,39.1156462585034,5.2,14.9,20.1,NA,NA,NA,NA,NA,NA
"326","Blekinge","2015","Restaurang- och livsmedel","män","10","83R",76.3,35.7,40.6,460,-8.3,39.1156462585034,6.4,16,22.4,NA,NA,NA,NA,NA,NA
"327","Blekinge","2015","Restaurang- och livsmedel","totalt","10","83R",75.8,40.7,35.1,1176,NA,39.1156462585034,5.6,15.4,21,1344,135,160,1661,8.12763395544853,9.63275135460566
"328","Blekinge","2015","Transport","kvinnor","10","83T",54.8,26.2,28.6,42,NA,92.4865831842576,NA,NA,20,NA,NA,NA,NA,NA,NA
"329","Blekinge","2015","Transport","män","10","83T",NA,NA,NA,517,NA,92.4865831842576,NA,NA,18.7,NA,NA,NA,NA,NA,NA
"330","Blekinge","2015","Transport","totalt","10","83T",NA,NA,NA,559,NA,92.4865831842576,5.3,13.5,18.7,716,67,NA,850,7.88235294117647,NA
"331","Blekinge","2015","VVS- och fastighet","kvinnor","10","53R",NA,NA,NA,6,NA,98.6486486486486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Blekinge","2015","VVS- och fastighet","män","10","53R",NA,NA,NA,438,NA,98.6486486486486,NA,NA,18.3,NA,NA,NA,NA,NA,NA
"333","Blekinge","2015","VVS- och fastighet","totalt","10","53R",NA,NA,NA,444,NA,98.6486486486486,4.3,14.2,18.5,639,36,33,714,5.04201680672269,4.6218487394958
"334","Blekinge","2015","Vård & omsorg","kvinnor","10","73OX",80.8,69.1,11.7,3612,-16.4,8.02139037433155,3.4,5.4,8.9,NA,NA,NA,NA,NA,NA
"335","Blekinge","2015","Vård & omsorg","män","10","73OX",76.5,52.7,23.8,315,-16.4,8.02139037433155,5.3,6.5,11.8,NA,NA,NA,NA,NA,NA
"336","Blekinge","2015","Vård & omsorg","totalt","10","73OX",80.5,67.8,12.7,3927,NA,8.02139037433155,3.6,5.5,9.1,3889,194,578,4709,4.11977065194309,12.2743682310469
"337","Blekinge","2016","Barn- och fritid","kvinnor","10","73B",86.9,43.1,43.8,1547,-23.5,17.6689728579031,5.6,11.7,17.3,NA,NA,NA,NA,NA,NA
"338","Blekinge","2016","Barn- och fritid","män","10","73B",81.6,19.6,62,332,-23.5,17.6689728579031,9.1,14.5,23.6,NA,NA,NA,NA,NA,NA
"339","Blekinge","2016","Barn- och fritid","totalt","10","73B",85.9,38.9,47,1879,NA,17.6689728579031,6.2,12.2,18.4,1861,88,181,2172,4.05156537753223,8.33333333333333
"340","Blekinge","2016","Bygg","kvinnor","10","53B",78.8,34.6,44.2,52,35.9,97.5273418925345,5.5,16.4,21.8,NA,NA,NA,NA,NA,NA
"341","Blekinge","2016","Bygg","män","10","53B",87.4,70.5,16.9,2051,35.9,97.5273418925345,4.5,13.3,17.7,NA,NA,NA,NA,NA,NA
"342","Blekinge","2016","Bygg","totalt","10","53B",87.2,69.6,17.6,2103,NA,97.5273418925345,4.5,13.3,17.8,2337,111,161,2629,4.22213769494104,6.12400152149106
